url,name,header,rooms,facilities,rating_overall,num_listing_reviews,price_per_night,superhost,sp_url,location,fee_occ_tax,fee_service,fee_cleaning,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check_in,rating_value,host_joined,num_host_ratings,host_languages,host_response_rate,host_response_time,house_rules,amenities
/rooms/50678248?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Newly Built 1 Bedroom Modern Oasis in Forest Hills,Entire guest suite in Queens,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,5.0, (6 reviews),$143,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$49,$60,$286,5.0,5.0,5.0,4.8,4.8,4.8,Joined in February 2012,6 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 12:00 AMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades""], ""amenity_Entertainment"": [""50\"" HDTV with Amazon Prime Video, Netflix"", ""Books and reading material""], ""amenity_Family"": [""Board games""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Central heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Mini fridge"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Coffee""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Private patio or balcony"", ""Private backyard \u2013 Not fully fenced""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking garage on premises \u2013 1 space"", ""Single level home""], ""amenity_Services"": [""Self check-in"", ""Keypad""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/49954806?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Rockaway Condo - Right on the Beach :),Entire condominium (condo) in The Rockaways,3 guests · 2 bedrooms · 3 beds · 2 baths,Wifi · Air conditioning · Kitchen · Heating,5.0, (11 reviews),$125,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$44,$60,$250,4.5,5.0,4.9,5.0,5.0,5.0,Joined in May 2016,11 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with lockboxNo smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Cooking basics"", ""Dishes and silverware"", ""Stove""], ""amenity_Location features"": [""Waterfront""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Pets allowed"", ""Self check-in"", ""Host greets you"", ""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Private entrance""]}"
/rooms/24893756?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Entire suite close to LGA & JFK with free parking,Entire guest suite in Queens,4 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Heating,4.82, (106 reviews),$93,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$35,$60,$186,4.9,4.9,5.0,4.8,5.0,4.8,Joined in June 2014,106 Reviews,"Languages: English, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 1:00 PMSelf check-in with lockboxNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Various body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: dresser""], ""amenity_Entertainment"": [""TV with Amazon Prime Video, Netflix, Chromecast"", ""Books and reading material""], ""amenity_Family"": [""Children\u2019s books and toys"", ""Board games""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Portable fans"", ""Central heating"", ""Portable heater""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace: table""], ""amenity_Kitchen and dining"": [""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Mini fridge"", ""Hot water kettle"", ""Coffee maker"", ""Wine glasses"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Shared backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill: charcoal""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking"", ""Single level home""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Self check-in"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/42357974?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Private Studio in the heart of Queens near LGA,Entire rental unit in Queens,3 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.74, (39 reviews),$78,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"New York, United States",$27,$35,$156,4.8,4.7,4.6,4.7,4.7,4.7,Joined in April 2017,71 Reviews,"Languages: English, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking garage off premises""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/35655950?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Gorgeous Super Clean Guest Suite,Private room in Kew Garden Hills,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,4.98, (95 reviews),$67,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$19,$133,empty,5.0,5.0,5.0,4.9,5.0,5.0,Joined in June 2016,110 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 11:00 PMCheckout: 12:00 PMSelf check-in with keypadNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Refrigerator"", ""Microwave"", ""Coffee maker""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Parking and facilities"": [""Free street parking"", ""Private living room""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/50540716?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,"Forest Park ""Tree House""",Entire rental unit in Richmond Hill,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,5.0, (8 reviews),$84,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$38,$100,$168,5.0,4.9,5.0,4.9,5.0,4.9,Joined in June 2021,8 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 12:00 PMNot suitable for children and infantsNo petsNo parties or events,"{""amenity_Bathroom"": [""Shampoo"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Bed linens"", ""Clothing storage: closet""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Radiant heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace: office chair and desk""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Dishes and silverware""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed"", ""Host greets you""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Hair dryer"", ""Unavailable: Private entrance""]}"
/rooms/8173001?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,"Sunny, serene airport NYC getaway",Tiny house in Queens,4 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.96, (309 reviews),$135,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$44,$45,$270,5.0,5.0,5.0,4.8,5.0,4.9,Joined in July 2015,309 Reviews,Language: English,Response rate: 94%,Response time: within a day,House rulesCheckout: 11:00 AMSelf check-in with keypadNo smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Pets allowed"", ""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/36318290?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,Boutique Garden Suite w/PRIVATE ENTRANCE near JFK,Entire guest suite in Jamaica,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.95, (250 reviews),$105,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$35,$35,$210,5.0,5.0,5.0,4.9,5.0,4.9,Joined in February 2017,250 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with smart lockNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Indoor fireplace"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Patio or balcony"", ""Backyard""], ""amenity_Parking and facilities"": [""Free street parking"", ""Single level home""], ""amenity_Services"": [""Self check-in"", ""Smart lock""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/35085826?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,A Simple Studio/Entire Apt/JFK abt 5mi,Private room in Jamaica,2 guests · Studio · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,4.91, (210 reviews),$90,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Queens, New York, United States",$29,$25,$180,5.0,5.0,5.0,4.9,5.0,4.9,Joined in May 2019,210 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 11:00 PMCheckout: 11:00 AMSelf check-in with keypadNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking"", ""Private living room""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Self check-in"", ""Keypad"", ""Cleaning before checkout""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/38494298?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=b9c3f854-0159-46a7-9536-45cee3cb983a,"Brooklyn  Garden Apt, Strt Shot to City, 15min JFK",Entire rental unit in Brooklyn,4 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.87, (38 reviews),$128,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,"Brooklyn, New York, United States",$49,$90,$256,5.0,5.0,5.0,4.5,5.0,4.8,Joined in August 2014,46 Reviews,Response rate: 100%,Response rate: 100%,Response time: within a few hours,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMSelf check-in with smart lockNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Portable fans"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Backyard""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Smart lock"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
empty,empty,empty,empty,empty,empty,empty,empty,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=0,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,{}
/rooms/50678248?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6cce255a-eb7b-40b6-8d8a-2dcfd331c83d,Newly Built 1 Bedroom Modern Oasis in Forest Hills,Entire guest suite in Queens,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,5.0, (6 reviews),$142,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=20,"Queens, New York, United States",$48,$60,$283,5.0,5.0,5.0,4.8,4.8,4.8,Joined in February 2012,6 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 12:00 AMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades""], ""amenity_Entertainment"": [""50\"" HDTV with Amazon Prime Video, Netflix"", ""Books and reading material""], ""amenity_Family"": [""Board games""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Central heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Mini fridge"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Coffee""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Private patio or balcony"", ""Private backyard \u2013 Not fully fenced""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking garage on premises \u2013 1 space"", ""Single level home""], ""amenity_Services"": [""Self check-in"", ""Keypad""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
